update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,151.07880483479073,13,0.0,0.0,0,0,0.0,0.0,0,0,1.941788577164213,-0.0829680875952666,-0.015770658968904172,6.004387514243111e-05,0.03219278549153932,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,158.25599810459823,26,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.9408909274886053,-0.056215541010412075,-0.01995550412296628,0.00012738061680768928,0.028295513698562983,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,156.35791323322067,39,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.9426512252539396,-0.04970611414561669,-0.009600310945340121,1.4512657814454618e-05,0.031276966251802776,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,157.06218472017585,52,0.05705000087618828,0.1510259521374974,0.0,0.4708000123500824,237.625,32.77170082555985,147.0,250.0,1.9444206226617098,-0.024325145660744358,-0.014536275130618984,0.00074168693985636,0.0389576085695357,0.05705000087618828,0.1510259521374974,0.0,0.4708000123500824
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,154.95486552512105,65,0.05705000087618828,0.1510259521374974,0.0,0.4708000123500824,237.625,32.77170082555985,147.0,250.0,1.944941384717822,-0.02513629996489423,-0.004676177599321818,1.0624726961339093e-05,0.02428153303872811,0.05705000087618828,0.1510259521374974,0.0,0.4708000123500824
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,157.0375945196643,78,0.032749999314546585,0.09145992130148384,0.0,0.3447999954223633,244.375,16.959049943909005,182.0,250.0,1.9449151710917552,-0.012144488253397867,-0.011550144913295904,0.0009088312799055606,0.021956769342857452,0.032749999314546585,0.09145992130148384,0.0,0.3447999954223633
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,156.59435407609365,92,0.032749999314546585,0.09145992130148384,0.0,0.3447999954223633,244.375,16.959049943909005,182.0,250.0,1.9448364327351253,-0.011314700925140642,-0.002194024273952285,6.835121980112528e-06,0.017943410032378145,0.032749999314546585,0.09145992130148384,0.0,0.3447999954223633
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,155.94268309362576,105,0.020874999463558197,0.08084852527444966,0.0,0.33399999141693115,245.9375,15.733994843967631,185.0,250.0,1.9452659481515486,-0.0008881471098902693,-0.006082632069895529,0.0006374995852074979,0.027601820881410683,0.020874999463558197,0.08084852527444966,0.0,0.33399999141693115
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,154.9883123127406,118,0.04917499981820583,0.13178888176058418,0.0,0.4528000056743622,239.8125,27.577660229794695,152.0,250.0,1.9453699278334777,0.007001336006699906,-0.002205097705124596,0.00021469582152159697,0.020624306387158942,0.04917499981820583,0.13178888176058418,0.0,0.4528000056743622
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,158.77537069525548,131,0.028300000354647636,0.10960543007121427,0.0,0.4528000056743622,243.875,23.72202299552043,152.0,250.0,1.9454189197470744,0.0030921264257509997,0.0008818912441862873,1.159586869814433e-05,0.01152314696456431,0.028300000354647636,0.10960543007121427,0.0,0.4528000056743622
11,22528,150.0694437575187,144,0.019075000658631325,0.07387715987977463,0.0,0.3052000105381012,246.4375,13.797503170863923,193.0,250.0,1.9453587755560875,0.004999441292966367,-0.002474403090218402,0.00048333371767365446,0.016719659058062202,0.019075000658631325,0.07387715987977463,0.0,0.3052000105381012
12,24576,144.5334458829511,159,0.019075000658631325,0.07387715987977463,0.0,0.3052000105381012,246.4375,13.797503170863923,193.0,250.0,1.945379264652729,0.0045167289616377575,0.00137762571625899,1.1407830592169432e-05,0.01065445427320517,0.019075000658631325,0.07387715987977463,0.0,0.3052000105381012
13,26624,154.10863553866204,172,0.04922499880194664,0.19064760057701938,0.0,0.7875999808311462,238.0625,46.233738695351036,59.0,250.0,1.945524388924241,0.004724536653005392,-0.002178491276481509,0.0019951818830345283,0.026513792433895553,0.04922499880194664,0.19064760057701938,0.0,0.7875999808311462
14,28672,161.72178783348124,185,0.06717499904334545,0.1985254838931576,0.0,0.7875999808311462,234.8125,47.099918723390594,59.0,250.0,1.9451928678900003,0.007036612088692588,-0.002080322078351552,0.0004218294922679888,0.016326207572887153,0.06717499904334545,0.1985254838931576,0.0,0.7875999808311462
15,30720,158.76884986895462,198,0.04242500104010105,0.11375311007155146,0.0,0.39160001277923584,241.6875,22.582401195399925,169.0,250.0,1.9442760795354843,0.00909868552601741,-0.0027179373343339344,0.0007861981169057231,0.01801786687472171,0.04242500104010105,0.11375311007155146,0.0,0.39160001277923584
16,32768,161.5471427866451,210,0.02447500079870224,0.094791270491787,0.0,0.39160001277923584,244.9375,19.60697819017505,169.0,250.0,1.9441063608974218,0.0058576214432832785,0.0014907133129327121,1.8181908188807938e-05,0.011609120761923874,0.02447500079870224,0.094791270491787,0.0,0.39160001277923584
17,34816,160.94784259016254,223,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.944738966723283,0.004305178215872729,0.0010452215377275327,9.014144803624427e-06,0.009195356270213494,0.0,0.0,0.0,0.0
18,36864,158.96589054572868,236,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.9451856253047783,0.0034913713485972644,0.0009605685307481812,7.357007721253694e-06,0.011917280615903353,0.0,0.0,0.0,0.0
19,38912,160.1154844427796,249,0.0062500000931322575,0.024206146274496035,0.0,0.10000000149011612,250.0,0.0,250.0,250.0,1.945532752821843,0.004134366355477444,0.0003534990130447113,1.6090118273600258e-05,0.01099487330060424,0.0062500000931322575,0.024206146274496035,0.0,0.10000000149011612
20,40960,159.6291912389555,261,0.0062500000931322575,0.024206146274496035,0.0,0.10000000149011612,250.0,0.0,250.0,250.0,1.9457088292886813,0.0028040168317602365,0.0005648914273024275,6.156710654773671e-06,0.007546812415307902,0.0062500000931322575,0.024206146274496035,0.0,0.10000000149011612
21,43008,162.05290163872388,274,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.945796572913726,0.0025092630876315525,0.0007034069128242967,4.3940399544103075e-06,0.010164560579439869,0.0,0.0,0.0,0.0
22,45056,164.6889859711332,287,0.04202499985694885,0.16276212457033198,0.0,0.6723999977111816,240.0625,38.487772002936204,91.0,250.0,1.9447865976641576,-0.001469497483564434,-0.006400307684695387,0.002560940779191038,0.029992990221087767,0.04202499985694885,0.16276212457033198,0.0,0.6723999977111816
23,47104,156.28328717452803,300,0.04202499985694885,0.16276212457033198,0.0,0.6723999977111816,240.0625,38.487772002936204,91.0,250.0,1.9440238916625578,0.005598559217711833,0.0012608406655848132,1.3897595955825182e-05,0.01352494008210955,0.04202499985694885,0.16276212457033198,0.0,0.6723999977111816
24,49152,144.85668660690072,314,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.9446886492272217,0.0019099880425225517,0.0006048571816184752,7.331679302780003e-06,0.00945130415823781,0.0,0.0,0.0,0.0
25,51200,144.02401970075806,328,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.945185090104739,0.0017334633316750114,0.0004104903792949699,6.132301760312468e-06,0.011393444773291116,0.0,0.0,0.0,0.0
26,53248,168.96490371592452,340,0.010975000448524952,0.04250599396175607,0.0,0.17560000717639923,248.6875,5.083290641897235,229.0,250.0,1.9454109358290832,0.0006016055478994531,-0.000974473792931955,7.678910485668193e-05,0.01276098021278606,0.010975000448524952,0.04250599396175607,0.0,0.17560000717639923
27,55296,180.58028965635373,352,0.07274999935179949,0.19750052222434739,0.0,0.8019999861717224,235.0,47.06511446921169,55.0,250.0,1.9451910157998402,0.016986856656634092,-0.009765239500363046,0.003592753154843346,0.03438396754833254,0.07274999935179949,0.19750052222434739,0.0,0.8019999861717224
28,57344,178.35111564247742,363,0.09969999827444553,0.21133936734550224,0.0,0.6796000003814697,229.25,49.36661321176489,89.0,250.0,1.9442348188410203,0.03625447381637059,-0.008842666226883011,0.004272389120084578,0.05684783664246438,0.09969999827444553,0.21133936734550224,0.0,0.6796000003814697
29,59392,153.64345039813273,376,0.08804999850690365,0.21137657319465708,0.0,0.6796000003814697,230.75,49.60909694803968,89.0,250.0,1.9436065405607224,0.028405532978164654,0.006390891119432733,3.2878138566635094e-05,0.011340012359126983,0.08804999850690365,0.21137657319465708,0.0,0.6796000003814697
30,61440,154.48648242877331,390,0.013000000268220901,0.050348784539511506,0.0,0.20800000429153442,248.125,7.261843774138907,220.0,250.0,1.944099547341466,0.020873559774675716,0.006241915333400054,4.432313878173962e-05,0.010120865923593866,0.013000000268220901,0.050348784539511506,0.0,0.20800000429153442
31,63488,152.39561777830653,403,0.03009999915957451,0.11657679546588931,0.0,0.48159998655319214,243.375,25.658514668624136,144.0,250.0,1.943459897612532,0.022245209993949782,0.0008367703506640586,0.0003354272216379665,0.015840302649832924,0.03009999915957451,0.11657679546588931,0.0,0.48159998655319214
32,65536,165.48868442757154,415,0.041749998927116394,0.12216651216036076,0.0,0.48159998655319214,241.875,25.927483005490526,144.0,250.0,1.9435291488965352,0.010569718782790005,0.003034305421275955,1.7159986726985228e-05,0.007147092494595437,0.041749998927116394,0.12216651216036076,0.0,0.48159998655319214
33,67584,164.09992733890266,428,0.011649999767541885,0.04512025508301,0.0,0.18639999628067017,248.5,5.809475019311125,226.0,250.0,1.944234795247515,0.008706466845372537,0.001838426002526224,9.478112422319404e-06,0.006908601024990618,0.011649999767541885,0.04512025508301,0.0,0.18639999628067017
34,69632,160.58954782537103,441,0.0253749992698431,0.09827694958212768,0.0,0.4059999883174896,244.6875,20.575224026726904,165.0,250.0,1.9446770567446947,0.011441098091988048,-4.3000633733451345e-05,0.00017119936993736928,0.020256994206130623,0.0253749992698431,0.09827694958212768,0.0,0.4059999883174896
35,71680,156.33361702307332,454,0.0253749992698431,0.09827694958212768,0.0,0.4059999883174896,244.6875,20.575224026726904,165.0,250.0,1.9449041752765577,0.012368050660976829,0.002977813520942618,1.3088486803406832e-05,0.013156955647110129,0.0253749992698431,0.09827694958212768,0.0,0.4059999883174896
36,73728,157.16231908288373,467,0.06402499973773956,0.16942411028963097,0.0,0.5212000012397766,235.6875,37.877629859192616,133.0,250.0,1.9441453473021586,0.01344510463241022,-0.0037677928019093088,0.0014336731829255693,0.022290435949582157,0.06402499973773956,0.16942411028963097,0.0,0.5212000012397766
37,75776,158.66760811395753,480,0.058399999514222145,0.15568692839165726,0.0,0.5212000012397766,237.25,34.14765731349663,133.0,250.0,1.9427741387238104,0.018105346205023427,-0.0009438444914167121,0.0008984963197846696,0.021799850992323313,0.058399999514222145,0.15568692839165726,0.0,0.5212000012397766
38,77824,157.03022527628937,493,0.04287499934434891,0.11612004097198014,0.0,0.4131999909877777,241.5625,23.363884389159264,163.0,250.0,1.942704362794757,0.018818389158695936,0.0020543833613070697,0.00025717110596919685,0.012746052675687855,0.04287499934434891,0.11612004097198014,0.0,0.4131999909877777
39,79872,155.9558483634279,506,0.0170499999076128,0.06603436569502237,0.0,0.2727999985218048,247.0,11.61895003862225,202.0,250.0,1.943547406544288,0.012561412426293828,0.0035333653242256937,1.6526160644995496e-05,0.010272209397527305,0.0170499999076128,0.06603436569502237,0.0,0.2727999985218048
40,81920,155.8491745881831,519,0.0676250010728836,0.1923590162036089,0.0,0.7408000230789185,234.6875,45.01488469106636,72.0,250.0,1.9438055157661438,0.011944527126615867,0.00019405052300195771,0.0004709625267003877,0.014645109747707101,0.0676250010728836,0.1923590162036089,0.0,0.7408000230789185
41,83968,153.52818666710326,532,0.08057500049471855,0.15738532228660918,0.0,0.5212000012397766,234.5625,33.516728565747584,133.0,250.0,1.9432761116574209,0.0234309355825341,-0.005220105115161762,0.001859131940724031,0.03783448194970327,0.08057500049471855,0.15738532228660918,0.0,0.5212000012397766
42,86016,167.62764663432736,545,0.0711750015616417,0.1833750550197433,0.0,0.7120000123977661,235.4375,42.65848208445772,80.0,250.0,1.942740964392821,0.02755007262264068,-0.004089033464879321,0.0026643375467709043,0.03020695605200915,0.0711750015616417,0.1833750550197433,0.0,0.7120000123977661
43,88064,169.81678057195833,557,0.04450000077486038,0.1723477619072514,0.0,0.7120000123977661,239.375,41.15044805345381,80.0,250.0,1.9428049667427938,0.020107771619223058,0.0067550473601537915,3.578953089326357e-05,0.011826166159667162,0.04450000077486038,0.1723477619072514,0.0,0.7120000123977661
44,90112,167.64445879809406,569,0.0,0.0,0.0,0.0,250.0,0.0,250.0,250.0,1.9439522419124842,0.015818718311493285,0.0031544655093966867,9.906313241714315e-06,0.006738028897260242,0.0,0.0,0.0,0.0
45,92160,165.3035770773343,581,0.025824999436736107,0.10001979273429486,0.0,0.4131999909877777,244.5625,21.05934694500283,163.0,250.0,1.9442673046141863,0.013704726152354851,0.00037786984315365163,0.0008895875532530795,0.017483389696250462,0.025824999436736107,0.10001979273429486,0.0,0.4131999909877777
