update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,214.53803171370788,9,0.028072917213042576,0.13698220909793843,0.0,0.7975000143051147,38.9375,5.217783094060797,9.0,40.0,1.9417589753866196,-0.04804320812885029,-0.04545338578282099,0.0022492215276012453,0.04813875048155223,0.028072917213042576,0.13698220909793843,0.0,0.7975000143051147
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,219.99597273688752,18,0.008010204349245344,0.05549632364760853,0.0,0.39250001311302185,39.734693877551024,1.8380947345628902,27.0,40.0,1.9409555258850257,-0.02424399416486267,-0.025216630465971928,0.0010508687810973545,0.0334516298769185,0.008010204349245344,0.05549632364760853,0.0,0.39250001311302185
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,226.33187155381412,27,0.016600000262260436,0.08181955888054163,0.0,0.46000000834465027,39.44,2.7724357521861536,24.0,40.0,1.9423167208830516,-0.01325410780555103,-0.01911230990178107,0.002028253246625885,0.033763190059889335,0.016600000262260436,0.08181955888054163,0.0,0.46000000834465027
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,222.49428645085732,37,0.01435000017285347,0.0872937722730994,0.0,0.6175000071525574,39.54,3.2199999999999998,17.0,40.0,1.9430991852035124,-0.004410411674446853,-0.006713511342544128,0.000333158194536054,0.023314984560161307,0.01435000017285347,0.0872937722730994,0.0,0.6175000071525574
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,219.25565258266366,46,0.010084746247631008,0.0768031392521702,0.0,0.5950000286102295,39.6271186440678,2.8397798021865417,18.0,40.0,1.9438335007677476,-0.0008699334859253819,-0.00590650757203548,0.0014076347696795704,0.023069877338830078,0.010084746247631008,0.0768031392521702,0.0,0.5950000286102295
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,217.6715577762109,55,0.009849999845027924,0.05076024405019597,0.0,0.32499998807907104,39.74,1.4534097839219329,30.0,40.0,1.9443463223675888,0.003645768260260714,-0.0014339588648605666,0.0001700376307383067,0.01703900051539899,0.009849999845027924,0.05076024405019597,0.0,0.32499998807907104
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,217.686457143419,65,0.017749999761581422,0.12424999833106994,0.0,0.887499988079071,39.3,4.9,5.0,40.0,1.9442290247728427,0.004363268986708135,-0.0016307233402888717,0.002059195249572099,0.023271942728033786,0.017749999761581422,0.12424999833106994,0.0,0.887499988079071
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,222.76722180732915,74,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,1.9442232809960842,0.0016829560780327786,0.0009915177730969542,1.1353209567725267e-05,0.015959403815400723,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,215.9733277194926,83,0.01034313674066581,0.07313702128064521,0.0,0.5274999737739563,39.627450980392155,2.6343193808910597,21.0,40.0,1.9441626065721114,-0.0002590529689617445,-0.003941703261223968,0.0014681625149245054,0.024540158082666973,0.01034313674066581,0.07313702128064521,0.0,0.5274999737739563
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,225.80886697974162,93,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,1.9440703354775906,0.0013262254561444327,-0.00037354024880187353,1.0084052041984629e-05,0.015703992889741444,0.0,0.0,0.0,0.0
11,22528,220.32661609905756,102,0.01525000050663948,0.0935177155533496,0.0,0.6625000238418579,39.5,3.5,15.0,40.0,1.9443627695242565,-0.0036908051517154186,-0.005206710364101734,0.0021611514229817885,0.026075654970133436,0.01525000050663948,0.0935177155533496,0.0,0.6625000238418579
12,24576,226.78192394378615,111,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,1.9444388890018065,0.0022059737320887507,-4.536416368713011e-05,1.2277059485181022e-05,0.01512629927752046,0.0,0.0,0.0,0.0
13,26624,223.58238428091948,120,0.03641509405284558,0.14332680363985204,0.0,0.7524999976158142,38.716981132075475,5.353106516500722,11.0,40.0,1.9430718043198187,0.0075827196742466185,-0.009909108579146656,0.003909068107143791,0.034752187635786504,0.03641509405284558,0.14332680363985204,0.0,0.7524999976158142
14,28672,217.9046261479019,129,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,1.9419588694969814,0.009618823928273438,0.006445204979778889,2.9184353095956794e-05,0.011670814747775688,0.0,0.0,0.0,0.0
15,30720,220.89549431734943,139,0.004768518386063752,0.03471533785959871,0.0,0.2574999928474426,39.870370370370374,0.9437179486104375,33.0,40.0,1.9423274925599496,0.007424842914285061,0.001187814773250769,0.0003598474527729915,0.01585486632733013,0.004768518386063752,0.03471533785959871,0.0,0.2574999928474426
16,32768,229.01299452020254,148,0.009901960690816244,0.07001743551518796,0.0,0.5049999952316284,39.64705882352941,2.4956709924231086,22.0,40.0,1.9421583612759907,0.0032321971836305843,-0.0013960803001585493,0.00128730564396425,0.019746124794836274,0.009901960690816244,0.07001743551518796,0.0,0.5049999952316284
17,34816,220.98707864048436,157,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,1.942346862827738,0.004966314844447576,0.002655854905318241,1.6575078697419105e-05,0.012771099400488753,0.0,0.0,0.0,0.0
18,36864,224.92758054452213,166,0.008679245440465099,0.0625869289358679,0.0,0.46000000834465027,39.698113207547166,2.1769366191480692,24.0,40.0,1.9433097622046869,0.004070081364413151,0.0006642415278292901,0.000126205152348291,0.015494261585202104,0.008679245440465099,0.0625869289358679,0.0,0.46000000834465027
19,38912,225.74149001975871,175,0.014754901914035572,0.10433291199156924,0.0,0.7524999976158142,39.431372549019606,4.020803265570565,11.0,40.0,1.9427674300968647,-0.003897611543379753,-0.003875620755025011,0.002373403685654788,0.02408596857730609,0.014754901914035572,0.10433291199156924,0.0,0.7524999976158142
20,40960,224.0593820833398,184,0.006556603706107949,0.047280341710538874,0.0,0.3474999964237213,39.79245283018868,1.4966439256642972,29.0,40.0,1.9421410442640383,0.008707440743213132,-0.0032575616767189786,0.0007082001803458601,0.022086528533531796,0.006556603706107949,0.047280341710538874,0.0,0.3474999964237213
